cluster_id_label,supertype_id_label,subclass_id_label,cluster_markers_combo,cluster_markers_combo_(within_subclass),clusterName,marker_1,f_score_1,marker_2,f_score_2,marker_3,f_score_3,cxg_dataset_title
1656 AHN-SBPV-PVHd Pdrm12 Gaba_2,0447 AHN-SBPV-PVHd Pdrm12 Gaba_2,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Npffr2', 'Gm10710', 'Zic1']","['C1ql3', 'Hs3st2']",1656 AHN-SBPV-PVHd Pdrm12 Gaba_2,C1ql3,0.41891891891891886,,,,,WMB_abc_atlas_access
1657 AHN-SBPV-PVHd Pdrm12 Gaba_3,0448 AHN-SBPV-PVHd Pdrm12 Gaba_3,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Isl1', 'Lhx1os', 'Kcng1', 'Kcns3']","['Ptger3', 'Lhx1os']",1657 AHN-SBPV-PVHd Pdrm12 Gaba_3,Ptger3,0.4761904761904762,,,,,WMB_abc_atlas_access
1658 AHN-SBPV-PVHd Pdrm12 Gaba_3,0448 AHN-SBPV-PVHd Pdrm12 Gaba_3,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['C1ql2', 'Isl1', 'Kcns3', 'Vegfc']","['Vegfc', 'C1ql2', 'Npffr1']",1658 AHN-SBPV-PVHd Pdrm12 Gaba_3,Vegfc,0.18918918918918917,,,,,WMB_abc_atlas_access
1659 AHN-SBPV-PVHd Pdrm12 Gaba_3,0448 AHN-SBPV-PVHd Pdrm12 Gaba_3,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Vgll3', 'Vwc2l', 'Rprml']","['Vgll3', 'Zfp831', 'Vwc2l', 'Grin3a']",1659 AHN-SBPV-PVHd Pdrm12 Gaba_3,Vgll3,0.25700934579439255,Zfp831,0.12589928057553956,,,WMB_abc_atlas_access
1660 AHN-SBPV-PVHd Pdrm12 Gaba_3,0448 AHN-SBPV-PVHd Pdrm12 Gaba_3,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Htr3a', 'Slc10a4']",['Chst9'],1660 AHN-SBPV-PVHd Pdrm12 Gaba_3,Chst9,0.6310679611650485,,,,,WMB_abc_atlas_access
1661 AHN-SBPV-PVHd Pdrm12 Gaba_3,0448 AHN-SBPV-PVHd Pdrm12 Gaba_3,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Ppp1r17', 'Fign']","['Tnfrsf8', 'Fign']",1661 AHN-SBPV-PVHd Pdrm12 Gaba_3,Fign,0.5,,,,,WMB_abc_atlas_access
1662 AHN-SBPV-PVHd Pdrm12 Gaba_3,0448 AHN-SBPV-PVHd Pdrm12 Gaba_3,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Piezo2', 'Zeb2']",['Zeb2'],1662 AHN-SBPV-PVHd Pdrm12 Gaba_3,Zeb2,0.7943925233644861,,,,,WMB_abc_atlas_access
1663 AHN-SBPV-PVHd Pdrm12 Gaba_4,0449 AHN-SBPV-PVHd Pdrm12 Gaba_4,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'C1ql2', 'Qrfprl', 'A330008L17Rik']","['Adamts2', 'Fras1']",1663 AHN-SBPV-PVHd Pdrm12 Gaba_4,Adamts2,0.1905829596412556,,,,,WMB_abc_atlas_access
1664 AHN-SBPV-PVHd Pdrm12 Gaba_4,0449 AHN-SBPV-PVHd Pdrm12 Gaba_4,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Trhr', 'Ndnf', 'Myo1b']","['Ndnf', 'Six3']",1664 AHN-SBPV-PVHd Pdrm12 Gaba_4,Ndnf,0.4032258064516129,,,,,WMB_abc_atlas_access
1665 AHN-SBPV-PVHd Pdrm12 Gaba_4,0449 AHN-SBPV-PVHd Pdrm12 Gaba_4,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Tnnt2', 'Ndnf', 'L3mbtl4']","['Tll1', 'Cracr2a']",1665 AHN-SBPV-PVHd Pdrm12 Gaba_4,Tll1,0.24774774774774777,,,,,WMB_abc_atlas_access
1666 AHN-SBPV-PVHd Pdrm12 Gaba_4,0449 AHN-SBPV-PVHd Pdrm12 Gaba_4,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Npffr2', 'Gm15723', 'Qrfpr']","['Npffr2', 'Dgkk']",1666 AHN-SBPV-PVHd Pdrm12 Gaba_4,Dgkk,0.29069767441860456,,,,,WMB_abc_atlas_access
1667 AHN-SBPV-PVHd Pdrm12 Gaba_4,0449 AHN-SBPV-PVHd Pdrm12 Gaba_4,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Trhr', 'Sostdc1', 'Gabrq']","['Sostdc1', 'Vegfc']",1667 AHN-SBPV-PVHd Pdrm12 Gaba_4,Sostdc1,0.2413793103448276,,,,,WMB_abc_atlas_access
1668 AHN-SBPV-PVHd Pdrm12 Gaba_5,0450 AHN-SBPV-PVHd Pdrm12 Gaba_5,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Kcnj5', 'Qrfpr', 'Zic3', 'Six3']","['Sema3e', 'Rorb']",1668 AHN-SBPV-PVHd Pdrm12 Gaba_5,Sema3e,0.5136986301369864,,,,,WMB_abc_atlas_access
1669 AHN-SBPV-PVHd Pdrm12 Gaba_5,0450 AHN-SBPV-PVHd Pdrm12 Gaba_5,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Kcnj5', 'Rfx4']","['Rfx4', 'Kcnj5']",1669 AHN-SBPV-PVHd Pdrm12 Gaba_5,Rfx4,0.5214723926380369,,,,,WMB_abc_atlas_access
1670 AHN-SBPV-PVHd Pdrm12 Gaba_5,0450 AHN-SBPV-PVHd Pdrm12 Gaba_5,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Onecut3', 'Zic3', 'Ces5a', 'Kcnj5']",['Onecut3'],1670 AHN-SBPV-PVHd Pdrm12 Gaba_5,Onecut3,0.6451612903225807,,,,,WMB_abc_atlas_access
1671 AHN-SBPV-PVHd Pdrm12 Gaba_5,0450 AHN-SBPV-PVHd Pdrm12 Gaba_5,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Dpp4', 'Drd1', 'L3mbtl4']","['Drd1', 'L3mbtl4']",1671 AHN-SBPV-PVHd Pdrm12 Gaba_5,L3mbtl4,0.21028037383177572,,,,,WMB_abc_atlas_access
1672 AHN-SBPV-PVHd Pdrm12 Gaba_6,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Aldh1a3', 'Cckar', 'Gal']","['Cckar', 'Gal']",1672 AHN-SBPV-PVHd Pdrm12 Gaba_6,Gal,0.45267489711934167,,,,,WMB_abc_atlas_access
1673 AHN-SBPV-PVHd Pdrm12 Gaba_6,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Frem3', 'Slc10a4', 'Cdh23']","['Syndig1l', 'Slc10a4']",1673 AHN-SBPV-PVHd Pdrm12 Gaba_6,Slc10a4,0.2511415525114155,,,,,WMB_abc_atlas_access
1674 AHN-SBPV-PVHd Pdrm12 Gaba_6,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Bmpr1b', 'Irs4', 'Dscaml1']","['Rspo3', 'Irs4', 'Dscaml1']",1674 AHN-SBPV-PVHd Pdrm12 Gaba_6,Rspo3,0.6451612903225807,,,,,WMB_abc_atlas_access
1675 AHN-SBPV-PVHd Pdrm12 Gaba_6,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Klhl14', 'Nts', 'Isl1']","['Nts', 'Klhl14']",1675 AHN-SBPV-PVHd Pdrm12 Gaba_6,Nts,0.36697247706422015,,,,,WMB_abc_atlas_access
1676 AHN-SBPV-PVHd Pdrm12 Gaba_6,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Npsr1', 'Sp8', 'Pde3a']","['Pde3a', 'Ntsr1']",1676 AHN-SBPV-PVHd Pdrm12 Gaba_6,Pde3a,0.2517985611510791,,,,,WMB_abc_atlas_access
1677 AHN-SBPV-PVHd Pdrm12 Gaba_6,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Sytl4', 'Prdm12', 'Ppp1r17']","['Sytl4', 'Ppp1r17']",1677 AHN-SBPV-PVHd Pdrm12 Gaba_6,Sytl4,0.3682170542635659,,,,,WMB_abc_atlas_access
1678 AHN-SBPV-PVHd Pdrm12 Gaba_7,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Nup62cl', 'Prdm12']",['Cd36'],1678 AHN-SBPV-PVHd Pdrm12 Gaba_7,Cd36,0.7246376811594202,,,,,WMB_abc_atlas_access
1679 AHN-SBPV-PVHd Pdrm12 Gaba_7,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Sp8', 'Sox6', 'Dlk1', 'Stk32a']","['Sox6', 'Stk32a', 'Gpr149']",1679 AHN-SBPV-PVHd Pdrm12 Gaba_7,Sox6,0.456989247311828,,,,,WMB_abc_atlas_access
1680 AHN-SBPV-PVHd Pdrm12 Gaba_7,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Prdm12', 'Chodl', 'Cck']",['Cck'],1680 AHN-SBPV-PVHd Pdrm12 Gaba_7,Cck,0.7,,,,,WMB_abc_atlas_access
1681 AHN-SBPV-PVHd Pdrm12 Gaba_7,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Gsc', 'Npbwr1']",['Sln'],1681 AHN-SBPV-PVHd Pdrm12 Gaba_7,Sln,0.7142857142857143,,,,,WMB_abc_atlas_access
1682 AHN-SBPV-PVHd Pdrm12 Gaba_7,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,098 AHN-SBPV-PVHd Pdrm12 Gaba,"['Gsc', 'Onecut1']","['Gsc', 'Onecut1']",1682 AHN-SBPV-PVHd Pdrm12 Gaba_7,Gsc,0.4153846153846154,,,,,WMB_abc_atlas_access
1683 SBPV-PVa Six6 Satb2 Gaba_1,0453 SBPV-PVa Six6 Satb2 Gaba_1,099 SBPV-PVa Six6 Satb2 Gaba,"['Cd79a', 'Krt90', 'Trhr']",['Msn'],1683 SBPV-PVa Six6 Satb2 Gaba_1,Msn,0.7425742574257427,,,,,WMB_abc_atlas_access
1684 SBPV-PVa Six6 Satb2 Gaba_1,0453 SBPV-PVa Six6 Satb2 Gaba_1,099 SBPV-PVa Six6 Satb2 Gaba,"['Six6', 'Chst9', 'B130024G19Rik', 'Lhx1os']","['Dach2', 'Epb41l4a']",1684 SBPV-PVa Six6 Satb2 Gaba_1,Dach2,0.20066889632107027,,,,,WMB_abc_atlas_access
1685 SBPV-PVa Six6 Satb2 Gaba_1,0453 SBPV-PVa Six6 Satb2 Gaba_1,099 SBPV-PVa Six6 Satb2 Gaba,"['Six6', 'Npr3', 'Tmem215']",['Npr3'],1685 SBPV-PVa Six6 Satb2 Gaba_1,Npr3,0.7231404958677686,,,,,WMB_abc_atlas_access
1686 SBPV-PVa Six6 Satb2 Gaba_1,0453 SBPV-PVa Six6 Satb2 Gaba_1,099 SBPV-PVa Six6 Satb2 Gaba,"['Six6', 'En1', 'Has2os']",['Has2os'],1686 SBPV-PVa Six6 Satb2 Gaba_1,Has2os,0.45977011494252873,,,,,WMB_abc_atlas_access
1687 SBPV-PVa Six6 Satb2 Gaba_1,0453 SBPV-PVa Six6 Satb2 Gaba_1,099 SBPV-PVa Six6 Satb2 Gaba,"['Cd79a', 'Calcr', 'Grpr']","['Cd79a', 'Grpr']",1687 SBPV-PVa Six6 Satb2 Gaba_1,Cd79a,0.41379310344827586,,,,,WMB_abc_atlas_access
1688 SBPV-PVa Six6 Satb2 Gaba_2,0454 SBPV-PVa Six6 Satb2 Gaba_2,099 SBPV-PVa Six6 Satb2 Gaba,"['Gm12153', 'Six6', 'Mc4r']",['Mc4r'],1688 SBPV-PVa Six6 Satb2 Gaba_2,Mc4r,0.5421686746987953,,,,,WMB_abc_atlas_access
1689 SBPV-PVa Six6 Satb2 Gaba_2,0454 SBPV-PVa Six6 Satb2 Gaba_2,099 SBPV-PVa Six6 Satb2 Gaba,"['Six6', 'Ptgs1', 'Calb1']",['Efemp1'],1689 SBPV-PVa Six6 Satb2 Gaba_2,Efemp1,0.38888888888888895,,,,,WMB_abc_atlas_access
1690 SBPV-PVa Six6 Satb2 Gaba_2,0454 SBPV-PVa Six6 Satb2 Gaba_2,099 SBPV-PVa Six6 Satb2 Gaba,"['Six6', 'Tac2', 'Npy2r']",['Fign'],1690 SBPV-PVa Six6 Satb2 Gaba_2,Fign,0.6329113924050632,,,,,WMB_abc_atlas_access
1691 SBPV-PVa Six6 Satb2 Gaba_2,0454 SBPV-PVa Six6 Satb2 Gaba_2,099 SBPV-PVa Six6 Satb2 Gaba,"['6030498E09Rik', 'Susd5', 'Six6']",['Qrfpr'],1691 SBPV-PVa Six6 Satb2 Gaba_2,Qrfpr,0.717391304347826,,,,,WMB_abc_atlas_access
1692 SBPV-PVa Six6 Satb2 Gaba_2,0454 SBPV-PVa Six6 Satb2 Gaba_2,099 SBPV-PVa Six6 Satb2 Gaba,"['Six6', 'Cckar', 'Tacr1', 'Ecel1']","['Sst', 'Penk']",1692 SBPV-PVa Six6 Satb2 Gaba_2,Sst,0.3744493392070485,,,,,WMB_abc_atlas_access
1693 SBPV-PVa Six6 Satb2 Gaba_2,0454 SBPV-PVa Six6 Satb2 Gaba_2,099 SBPV-PVa Six6 Satb2 Gaba,"['Six6', 'Nt5e', 'Hs3st2', 'Zfp385b']","['Htr1a', 'St8sia6']",1693 SBPV-PVa Six6 Satb2 Gaba_2,Htr1a,0.4347826086956522,,,,,WMB_abc_atlas_access
1694 SBPV-PVa Six6 Satb2 Gaba_3,0455 SBPV-PVa Six6 Satb2 Gaba_3,099 SBPV-PVa Six6 Satb2 Gaba,"['Six6', 'Sp9', 'Cckar', 'Lancl3']","['Ppp1r17', 'Cckar', 'Slc18a2', 'Sp9']",1694 SBPV-PVa Six6 Satb2 Gaba_3,Ppp1r17,0.41044776119402987,,,,,WMB_abc_atlas_access
1695 SBPV-PVa Six6 Satb2 Gaba_3,0455 SBPV-PVa Six6 Satb2 Gaba_3,099 SBPV-PVa Six6 Satb2 Gaba,"['Six6', 'Gm10754', 'Satb2']",['Gpr149'],1695 SBPV-PVa Six6 Satb2 Gaba_3,Gpr149,0.425531914893617,,,,,WMB_abc_atlas_access
1696 SBPV-PVa Six6 Satb2 Gaba_3,0455 SBPV-PVa Six6 Satb2 Gaba_3,099 SBPV-PVa Six6 Satb2 Gaba,"['Nr5a2', 'Satb2', 'Nr2f2']","['Nr5a2', 'Tcerg1l']",1696 SBPV-PVa Six6 Satb2 Gaba_3,Nr5a2,0.3067484662576687,,,,,WMB_abc_atlas_access
1697 SBPV-PVa Six6 Satb2 Gaba_3,0455 SBPV-PVa Six6 Satb2 Gaba_3,099 SBPV-PVa Six6 Satb2 Gaba,"['Nr5a2', 'Satb2', 'Corin']",['Corin'],1697 SBPV-PVa Six6 Satb2 Gaba_3,Corin,0.6,,,,,WMB_abc_atlas_access
1698 AHN Onecut3 Gaba_1,0456 AHN Onecut3 Gaba_1,100 AHN Onecut3 Gaba,"['Six6', 'Gm4881', 'Foxp2']","['Car2', 'Lbhd2']",1698 AHN Onecut3 Gaba_1,Car2,0.4136690647482014,,,,,WMB_abc_atlas_access
1699 AHN Onecut3 Gaba_1,0456 AHN Onecut3 Gaba_1,100 AHN Onecut3 Gaba,"['Six6', 'Ntf3', 'Pmfbp1']",['Tac2'],1699 AHN Onecut3 Gaba_1,Tac2,0.594059405940594,,,,,WMB_abc_atlas_access
1700 AHN Onecut3 Gaba_1,0456 AHN Onecut3 Gaba_1,100 AHN Onecut3 Gaba,"['Six6', 'Nox4', 'Prdm8']",['Prokr2'],1700 AHN Onecut3 Gaba_1,Prokr2,0.6868131868131868,,,,,WMB_abc_atlas_access
1701 AHN Onecut3 Gaba_1,0456 AHN Onecut3 Gaba_1,100 AHN Onecut3 Gaba,"['Six6', 'Cckar', 'Gm41414', 'Fbn2']","['Cckar', 'Lhx1os']",1701 AHN Onecut3 Gaba_1,Cckar,0.1910828025477707,,,,,WMB_abc_atlas_access
1702 AHN Onecut3 Gaba_1,0456 AHN Onecut3 Gaba_1,100 AHN Onecut3 Gaba,"['Rxfp2', 'Crhr2', 'Shisal2b']","['Rxfp2', 'Shisal2b', 'Crhr2']",1702 AHN Onecut3 Gaba_1,Rxfp2,0.40540540540540543,,,,,WMB_abc_atlas_access
1703 AHN Onecut3 Gaba_1,0456 AHN Onecut3 Gaba_1,100 AHN Onecut3 Gaba,"['Six6', 'Qrfprl', 'Kcng1']",['Pax2'],1703 AHN Onecut3 Gaba_1,Pax2,0.49999999999999994,,,,,WMB_abc_atlas_access
1704 AHN Onecut3 Gaba_1,0456 AHN Onecut3 Gaba_1,100 AHN Onecut3 Gaba,"['Onecut3', 'Dlx1', 'Npsr1', 'Htr1a']","['Npsr1', 'Htr1a']",1704 AHN Onecut3 Gaba_1,Npsr1,0.3723404255319149,Htr1a,0.09717314487632507,,,WMB_abc_atlas_access
1705 AHN Onecut3 Gaba_2,0457 AHN Onecut3 Gaba_2,100 AHN Onecut3 Gaba,"['Nostrin', 'Gm12128', 'Slc6a3', 'Pappa2']",['Slc6a3'],1705 AHN Onecut3 Gaba_2,Slc6a3,0.5851063829787235,,,,,WMB_abc_atlas_access
1706 AHN Onecut3 Gaba_2,0457 AHN Onecut3 Gaba_2,100 AHN Onecut3 Gaba,"['Gm4881', 'Kynu']",['Calcrl'],1706 AHN Onecut3 Gaba_2,Calcrl,0.6043956043956044,,,,,WMB_abc_atlas_access
1707 AHN Onecut3 Gaba_2,0457 AHN Onecut3 Gaba_2,100 AHN Onecut3 Gaba,"['Gm4881', 'Six6', 'Nxph2']","['Qrfpr', 'Gm4881']",1707 AHN Onecut3 Gaba_2,Qrfpr,0.40540540540540543,,,,,WMB_abc_atlas_access
1708 AHN Onecut3 Gaba_2,0457 AHN Onecut3 Gaba_2,100 AHN Onecut3 Gaba,"['Onecut3', 'Dlx1', 'Npsr1', 'Grm8']","['Npsr1', 'D930028M14Rik']",1708 AHN Onecut3 Gaba_2,Npsr1,0.3148148148148148,D930028M14Rik,0.051640340218712034,,,WMB_abc_atlas_access
1709 AHN Onecut3 Gaba_2,0457 AHN Onecut3 Gaba_2,100 AHN Onecut3 Gaba,"['Gm4881', 'Nts', 'Chodl']","['Sp8', 'Gm4881']",1709 AHN Onecut3 Gaba_2,Sp8,0.3393665158371041,,,,,WMB_abc_atlas_access
1710 AHN Onecut3 Gaba_3,0458 AHN Onecut3 Gaba_3,100 AHN Onecut3 Gaba,"['Shisal2b', 'Pmfbp1', 'Foxg1']",['Pgr15l'],1710 AHN Onecut3 Gaba_3,Pgr15l,0.297029702970297,,,,,WMB_abc_atlas_access
1711 AHN Onecut3 Gaba_3,0458 AHN Onecut3 Gaba_3,100 AHN Onecut3 Gaba,"['Onecut3', 'Thbs4', 'Hmcn1', 'Kcnj5']",['Kcnj5'],1711 AHN Onecut3 Gaba_3,Kcnj5,0.4705882352941176,,,,,WMB_abc_atlas_access
1712 AHN Onecut3 Gaba_3,0458 AHN Onecut3 Gaba_3,100 AHN Onecut3 Gaba,"['Onecut3', 'Sp8', 'Asb4', 'Isl1']","['Isl1', 'Onecut3']",1712 AHN Onecut3 Gaba_3,Isl1,0.38177339901477825,,,,,WMB_abc_atlas_access
1713 AHN Onecut3 Gaba_3,0458 AHN Onecut3 Gaba_3,100 AHN Onecut3 Gaba,"['Rxfp2', 'Sp8', 'Lncenc1']",['2310001H17Rik'],1713 AHN Onecut3 Gaba_3,2310001H17Rik,0.3688524590163934,,,,,WMB_abc_atlas_access
1714 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Gm30551', 'Col6a6']",['Col6a6'],1714 ZI Pax6 Gaba_1,Col6a6,0.4245283018867924,,,,,WMB_abc_atlas_access
1715 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Prdm12', 'Gna14', 'Arhgap36']","['Gna14', 'Arhgap36']",1715 ZI Pax6 Gaba_1,Gna14,0.3649635036496351,Arhgap36,0.08620689655172414,,,WMB_abc_atlas_access
1716 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Nkx2-4', 'Csta2', 'Tac2']",['Csta2'],1716 ZI Pax6 Gaba_1,Csta2,0.4938271604938271,,,,,WMB_abc_atlas_access
1717 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Onecut1', 'Sp9', 'Galr1', 'Gad2']","['Galr1', 'Sertm1', 'Igf1']",1717 ZI Pax6 Gaba_1,Galr1,0.09597806215722121,,,,,WMB_abc_atlas_access
1718 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Prdm12', 'Lhx1os', 'Galr1', 'Arhgap6']","['Tnnt2', '9530026P05Rik', 'Npas1', 'Csgalnact1']",1718 ZI Pax6 Gaba_1,9530026P05Rik,0.1193390452876377,,,,,WMB_abc_atlas_access
1719 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Tac2', 'Vgll3', 'BC039966', 'Nts']","['Nts', 'Ecel1']",1719 ZI Pax6 Gaba_1,Nts,0.5263157894736842,,,,,WMB_abc_atlas_access
1720 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Gna14', 'Pax6', 'Pmfbp1', 'Sox5']","['Gna14', 'Cartpt']",1720 ZI Pax6 Gaba_1,Gna14,0.3504672897196261,Cartpt,0.04162330905306971,,,WMB_abc_atlas_access
1721 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Prdm12', 'Chrna6']","['Chrna6', 'Prdm12']",1721 ZI Pax6 Gaba_1,Chrna6,0.4207920792079208,,,,,WMB_abc_atlas_access
1722 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Cd40', 'Prdm12', 'Tac2']",['Cd40'],1722 ZI Pax6 Gaba_1,Cd40,0.39743589743589747,,,,,WMB_abc_atlas_access
1723 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Ceacam10', 'Pthlh']","['Ceacam10', 'Nts']",1723 ZI Pax6 Gaba_1,Ceacam10,0.4292929292929293,,,,,WMB_abc_atlas_access
1724 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,"['Prdm12', 'Adamts19', 'Stc1']","['Otx2', 'Adamts19']",1724 ZI Pax6 Gaba_1,Otx2,0.43137254901960775,,,,,WMB_abc_atlas_access
1725 ZI Pax6 Gaba_2,0460 ZI Pax6 Gaba_2,101 ZI Pax6 Gaba,"['1700017N19Rik', 'Colq']",['Npr3'],1725 ZI Pax6 Gaba_2,Npr3,0.47008547008547,,,,,WMB_abc_atlas_access
1726 ZI Pax6 Gaba_2,0460 ZI Pax6 Gaba_2,101 ZI Pax6 Gaba,"['1700017N19Rik', 'Rxfp2', 'Lamp5']","['Rxfp2', 'Lamp5', 'Onecut1']",1726 ZI Pax6 Gaba_2,Rxfp2,0.12307692307692307,,,,,WMB_abc_atlas_access
1727 ZI Pax6 Gaba_2,0460 ZI Pax6 Gaba_2,101 ZI Pax6 Gaba,"['Gm4881', 'Tac2', 'Dlx1']","['Hmcn1', 'Gm4881']",1727 ZI Pax6 Gaba_2,Hmcn1,0.22580645161290325,,,,,WMB_abc_atlas_access
1728 ZI Pax6 Gaba_2,0460 ZI Pax6 Gaba_2,101 ZI Pax6 Gaba,"['Onecut1', 'Dlx1', 'Frzb', 'Medag']","['Frzb', 'Bdnf', 'Ecel1']",1728 ZI Pax6 Gaba_2,Bdnf,0.11655011655011654,,,,,WMB_abc_atlas_access
1729 ZI Pax6 Gaba_2,0460 ZI Pax6 Gaba_2,101 ZI Pax6 Gaba,"['Gm4881', 'Ghrh', 'Drd2']",['Ghrh'],1729 ZI Pax6 Gaba_2,Ghrh,0.7339449541284403,,,,,WMB_abc_atlas_access
1730 ZI Pax6 Gaba_3,0461 ZI Pax6 Gaba_3,101 ZI Pax6 Gaba,"['Tafa4', 'Dlx1', 'C230014O12Rik', 'BC039966']","['Tafa4', 'Vgll3']",1730 ZI Pax6 Gaba_3,Tafa4,0.14264264264264265,,,,,WMB_abc_atlas_access
1731 ZI Pax6 Gaba_3,0461 ZI Pax6 Gaba_3,101 ZI Pax6 Gaba,"['Chrnb3', 'Sp8', 'Sfta3-ps']",['Chrnb3'],1731 ZI Pax6 Gaba_3,Chrnb3,0.6,,,,,WMB_abc_atlas_access
1732 ZI Pax6 Gaba_3,0461 ZI Pax6 Gaba_3,101 ZI Pax6 Gaba,"['Prdm12', 'Popdc3', 'Kcns3', 'Zic1']","['Popdc3', 'Prdm12', 'Kcns3', 'Zic1']",1732 ZI Pax6 Gaba_3,Prdm12,0.15151515151515152,,,,,WMB_abc_atlas_access
1733 ZI Pax6 Gaba_3,0461 ZI Pax6 Gaba_3,101 ZI Pax6 Gaba,"['Gm5532', 'Prdm12', 'Sst', 'Col11a1']","['Prdm12', 'Isl1', 'Sst', 'Col11a1']",1733 ZI Pax6 Gaba_3,Col11a1,0.08823529411764705,,,,,WMB_abc_atlas_access
1734 ZI Pax6 Gaba_3,0461 ZI Pax6 Gaba_3,101 ZI Pax6 Gaba,"['Gm5532', 'Prdm12', 'Penk']","['Glp1r', '9330158H04Rik', 'Dlk1']",1734 ZI Pax6 Gaba_3,Glp1r,0.09770114942528735,,,,,WMB_abc_atlas_access
1735 ZI Pax6 Gaba_3,0461 ZI Pax6 Gaba_3,101 ZI Pax6 Gaba,"['Pax6', 'Tnnt2', 'Kcns3', 'Igfbpl1']","['Dab2', 'Kcns3', 'Ngb']",1735 ZI Pax6 Gaba_3,Dab2,0.2702702702702703,,,,,WMB_abc_atlas_access
1736 ZI Pax6 Gaba_3,0461 ZI Pax6 Gaba_3,101 ZI Pax6 Gaba,"['Pax6', 'Cdh23', 'Nkx2-2', 'Lamp5']","['Lamp5', 'Six3os1', 'St8sia6']",1736 ZI Pax6 Gaba_3,Lamp5,0.1724137931034483,,,,,WMB_abc_atlas_access
1737 ZI Pax6 Gaba_3,0461 ZI Pax6 Gaba_3,101 ZI Pax6 Gaba,"['Ikzf1', 'Arx', 'Cpne4', 'Vgll3']","['Ikzf1', 'Cpne4', 'Vgll3']",1737 ZI Pax6 Gaba_3,Ikzf1,0.3923766816143498,Cpne4,0.21300448430493277,,,WMB_abc_atlas_access
1738 ZI Pax6 Gaba_3,0461 ZI Pax6 Gaba_3,101 ZI Pax6 Gaba,"['Ikzf1', 'Crabp1', 'Sst']","['Ikzf1', 'Crabp1']",1738 ZI Pax6 Gaba_3,Ikzf1,0.5434782608695652,Crabp1,0.34172661870503596,,,WMB_abc_atlas_access
